City,Latitude,Longitude,Crime_Type,Year,Count
Kozhikode rainway passport,11.2588,75.7804,Kidnapping & abduction,2019,0
Kozhikode rainway passport,11.2588,75.7804,Attempt to commit murder,2017,0
Kozhikode rainway passport,11.2588,75.7804,Attempt to commit murder,2018,1
Kozhikode rainway passport,11.2588,75.7804,Attempt to commit murder,2019,0
Kozhikode rainway passport,11.2588,75.7804,Sexual harassment,2017,0
Kozhikode rainway passport,11.2588,75.7804,Sexual harassment,2018,0
Kozhikode rainway passport,11.2588,75.7804,Sexual harassment,2019,0
Kozhikode rainway passport,11.2588,75.7804,Hurt,2017,3
Kozhikode rainway passport,11.2588,75.7804,Hurt,2018,3
Kozhikode rainway passport,11.2588,75.7804,Hurt,2019,3
Kozhikode rainway passport,11.2588,75.7804,Rape,2017,0
Kozhikode rainway passport,11.2588,75.7804,Rape,2018,0
Kozhikode rainway passport,11.2588,75.7804,Rape,2019,1
Kozhikode rainway passport,11.2588,75.7804,Murder,2017,0
Kozhikode rainway passport,11.2588,75.7804,Murder,2018,0
Kozhikode rainway passport,11.2588,75.7804,Murder,2019,0
Kozhikode rainway passport,11.2588,75.7804,Molestation,2017,5
Kozhikode rainway passport,11.2588,75.7804,Molestation,2018,4
Kozhikode rainway passport,11.2588,75.7804,Molestation,2019,1
Kozhikode rainway passport,11.2588,75.7804,Kidnapping & abduction - of women & girls,2017,0
Kozhikode rainway passport,11.2588,75.7804,Kidnapping & abduction - of women & girls,2018,0
Kozhikode rainway passport,11.2588,75.7804,Kidnapping & abduction - of women & girls,2019,0
Ferok,11.1833,75.8333,Dowry Deaths(304(B) IPC),2014,0
Ferok,11.1833,75.8333,Dowry Deaths(304(B) IPC),2015,0
Ferok,11.1833,75.8333,Dowry Deaths(304(B) IPC),2016,0
Ferok,11.1833,75.8333,Dowry Deaths(304(B) IPC),2017,1
Ferok,11.1833,75.8333,Dowry Deaths(304(B) IPC),2018,0
Ferok,11.1833,75.8333,Dowry Deaths(304(B) IPC),2019,0
Ferok,11.1833,75.8333,Dowry Deaths(304(B) IPC),2020,0
Ferok,11.1833,75.8333,Dowry Deaths(304(B) IPC),2021,0
Ferok,11.1833,75.8333,Rape,2014,3
Ferok,11.1833,75.8333,Rape,2015,3
Ferok,11.1833,75.8333,Rape,2016,6
Ferok,11.1833,75.8333,Rape,2017,1
Ferok,11.1833,75.8333,Rape,2018,2
Ferok,11.1833,75.8333,Rape,2019,11
Ferok,11.1833,75.8333,Rape,2020,2
Ferok,11.1833,75.8333,Rape,2021,6
Ferok,11.1833,75.8333,Hurt,2014,38
Ferok,11.1833,75.8333,Hurt,2015,60
Ferok,11.1833,75.8333,Hurt,2016,49
Ferok,11.1833,75.8333,Hurt,2017,40
Ferok,11.1833,75.8333,Hurt,2018,36
Ferok,11.1833,75.8333,Hurt,2019,47
Ferok,11.1833,75.8333,Hurt,2020,23
Ferok,11.1833,75.8333,Hurt,2021,16
Ferok,11.1833,75.8333,Cruelty by husband or relatives,2014,34
Ferok,11.1833,75.8333,Cruelty by husband or relatives,2015,12
Ferok,11.1833,75.8333,Cruelty by husband or relatives,2016,9
Ferok,11.1833,75.8333,Cruelty by husband or relatives,2017,14
Ferok,11.1833,75.8333,Cruelty by husband or relatives,2018,11
Ferok,11.1833,75.8333,Cruelty by husband or relatives,2019,18
Ferok,11.1833,75.8333,Cruelty by husband or relatives,2020,13
Ferok,11.1833,75.8333,Cruelty by husband or relatives,2021,4
Ferok,11.1833,75.8333,Sexual harassment,2014,8
Ferok,11.1833,75.8333,Sexual harassment,2015,1
Ferok,11.1833,75.8333,Sexual harassment,2016,6
Ferok,11.1833,75.8333,Sexual harassment,2017,5
Ferok,11.1833,75.8333,Sexual harassment,2018,15
Ferok,11.1833,75.8333,Sexual harassment,2019,8
Ferok,11.1833,75.8333,Sexual harassment,2020,1
Ferok,11.1833,75.8333,Sexual harassment,2021,0
Ferok,11.1833,75.8333,Attempt to commit murder,2014,0
Ferok,11.1833,75.8333,Attempt to commit murder,2015,2
Ferok,11.1833,75.8333,Attempt to commit murder,2016,0
Ferok,11.1833,75.8333,Attempt to commit murder,2017,1
Ferok,11.1833,75.8333,Attempt to commit murder,2018,1
Ferok,11.1833,75.8333,Attempt to commit murder,2019,1
Ferok,11.1833,75.8333,Attempt to commit murder,2020,1
Ferok,11.1833,75.8333,Attempt to commit murder,2021,0
Ferok,11.1833,75.8333,Kidnapping & abduction - of women & girls,2014,0
Ferok,11.1833,75.8333,Kidnapping & abduction - of women & girls,2015,0
Ferok,11.1833,75.8333,Kidnapping & abduction - of women & girls,2016,0
Ferok,11.1833,75.8333,Kidnapping & abduction - of women & girls,2017,0
Ferok,11.1833,75.8333,Kidnapping & abduction - of women & girls,2018,2
Ferok,11.1833,75.8333,Kidnapping & abduction - of women & girls,2019,1
Ferok,11.1833,75.8333,Kidnapping & abduction - of women & girls,2020,0
Ferok,11.1833,75.8333,Kidnapping & abduction - of women & girls,2021,0
Ferok,11.1833,75.8333,Molestation,2014,10
Ferok,11.1833,75.8333,Molestation,2015,13
Ferok,11.1833,75.8333,Molestation,2016,3
Ferok,11.1833,75.8333,Molestation,2017,9
Ferok,11.1833,75.8333,Molestation,2018,10
Ferok,11.1833,75.8333,Molestation,2019,14
Ferok,11.1833,75.8333,Molestation,2020,13
Ferok,11.1833,75.8333,Molestation,2021,5
Ferok,11.1833,75.8333,Murder,2014,0
Ferok,11.1833,75.8333,Murder,2015,0
Ferok,11.1833,75.8333,Murder,2016,2
Ferok,11.1833,75.8333,Murder,2017,1
Ferok,11.1833,75.8333,Murder,2018,0
Ferok,11.1833,75.8333,Murder,2019,0
Ferok,11.1833,75.8333,Murder,2020,1
Ferok,11.1833,75.8333,Murder,2021,0
Ferok,11.1833,75.8333,Kidnapping & abduction,2014,0
Ferok,11.1833,75.8333,Kidnapping & abduction,2015,1
Ferok,11.1833,75.8333,Kidnapping & abduction,2016,4
Ferok,11.1833,75.8333,Kidnapping & abduction,2017,0
Ferok,11.1833,75.8333,Kidnapping & abduction,2018,2
Ferok,11.1833,75.8333,Kidnapping & abduction,2019,4
Ferok,11.1833,75.8333,Kidnapping & abduction,2020,0
Ferok,11.1833,75.8333,Kidnapping & abduction,2021,0
Chemmangad,11.2,75.8,Hurt,2014,6
Chemmangad,11.2,75.8,Hurt,2015,8
Chemmangad,11.2,75.8,Hurt,2016,5
Chemmangad,11.2,75.8,Hurt,2017,4
Chemmangad,11.2,75.8,Hurt,2018,4
Chemmangad,11.2,75.8,Hurt,2019,3
Chemmangad,11.2,75.8,Hurt,2020,3
Chemmangad,11.2,75.8,Hurt,2021,4
Chemmangad,11.2,75.8,Hurt,2022,8
Chemmangad,11.2,75.8,Cruelty by husband or relatives,2014,3
Chemmangad,11.2,75.8,Cruelty by husband or relatives,2015,3
Chemmangad,11.2,75.8,Cruelty by husband or relatives,2016,1
Chemmangad,11.2,75.8,Cruelty by husband or relatives,2017,0
Chemmangad,11.2,75.8,Cruelty by husband or relatives,2018,0
Chemmangad,11.2,75.8,Cruelty by husband or relatives,2019,0
Chemmangad,11.2,75.8,Cruelty by husband or relatives,2020,5
Chemmangad,11.2,75.8,Cruelty by husband or relatives,2021,1
Chemmangad,11.2,75.8,Cruelty by husband or relatives,2022,0
Chemmangad,11.2,75.8,Kidnapping & abduction - of women & girls,2014,0
Chemmangad,11.2,75.8,Kidnapping & abduction - of women & girls,2015,0
Chemmangad,11.2,75.8,Kidnapping & abduction - of women & girls,2016,0
Chemmangad,11.2,75.8,Kidnapping & abduction - of women & girls,2017,0
Chemmangad,11.2,75.8,Kidnapping & abduction - of women & girls,2018,1
Chemmangad,11.2,75.8,Kidnapping & abduction - of women & girls,2019,1
Chemmangad,11.2,75.8,Kidnapping & abduction - of women & girls,2020,0
Chemmangad,11.2,75.8,Kidnapping & abduction - of women & girls,2021,0
Chemmangad,11.2,75.8,Kidnapping & abduction - of women & girls,2022,0
Chemmangad,11.2,75.8,Sexual harassment,2014,0
Chemmangad,11.2,75.8,Sexual harassment,2015,0
Chemmangad,11.2,75.8,Sexual harassment,2016,0
Chemmangad,11.2,75.8,Sexual harassment,2017,0
Chemmangad,11.2,75.8,Sexual harassment,2018,0
Chemmangad,11.2,75.8,Sexual harassment,2019,0
Chemmangad,11.2,75.8,Sexual harassment,2020,0
Chemmangad,11.2,75.8,Sexual harassment,2021,0
Chemmangad,11.2,75.8,Sexual harassment,2022,0
Chemmangad,11.2,75.8,Attempt to commit murder,2014,0
Chemmangad,11.2,75.8,Attempt to commit murder,2015,0
Chemmangad,11.2,75.8,Attempt to commit murder,2016,0
Chemmangad,11.2,75.8,Attempt to commit murder,2017,0
Chemmangad,11.2,75.8,Attempt to commit murder,2018,0
Chemmangad,11.2,75.8,Attempt to commit murder,2019,0
Chemmangad,11.2,75.8,Attempt to commit murder,2020,0
Chemmangad,11.2,75.8,Attempt to commit murder,2021,0
Chemmangad,11.2,75.8,Attempt to commit murder,2022,0
Chemmangad,11.2,75.8,Kidnapping & abduction,2014,0
Chemmangad,11.2,75.8,Kidnapping & abduction,2015,0
Chemmangad,11.2,75.8,Kidnapping & abduction,2016,0
Chemmangad,11.2,75.8,Kidnapping & abduction,2017,0
Chemmangad,11.2,75.8,Kidnapping & abduction,2018,1
Chemmangad,11.2,75.8,Kidnapping & abduction,2019,1
Chemmangad,11.2,75.8,Kidnapping & abduction,2020,0
Chemmangad,11.2,75.8,Kidnapping & abduction,2021,0
Chemmangad,11.2,75.8,Kidnapping & abduction,2022,0
Chemmangad,11.2,75.8,Molestation,2014,0
Chemmangad,11.2,75.8,Molestation,2015,2
Chemmangad,11.2,75.8,Molestation,2016,0
Chemmangad,11.2,75.8,Molestation,2017,1
Chemmangad,11.2,75.8,Molestation,2018,2
Chemmangad,11.2,75.8,Molestation,2019,0
Chemmangad,11.2,75.8,Molestation,2020,2
Chemmangad,11.2,75.8,Molestation,2021,1
Chemmangad,11.2,75.8,Molestation,2022,1
Chemmangad,11.2,75.8,Murder,2014,0
Chemmangad,11.2,75.8,Murder,2015,0
Chemmangad,11.2,75.8,Murder,2016,0
Chemmangad,11.2,75.8,Murder,2017,0
Chemmangad,11.2,75.8,Murder,2018,1
Chemmangad,11.2,75.8,Murder,2019,0
Chemmangad,11.2,75.8,Murder,2020,0
Chemmangad,11.2,75.8,Murder,2021,0
Chemmangad,11.2,75.8,Murder,2022,0
Chemmangad,11.2,75.8,Dowry Deaths(304(B) IPC),2014,0
Chemmangad,11.2,75.8,Dowry Deaths(304(B) IPC),2015,0
Chemmangad,11.2,75.8,Dowry Deaths(304(B) IPC),2016,0
Chemmangad,11.2,75.8,Dowry Deaths(304(B) IPC),2017,0
Chemmangad,11.2,75.8,Dowry Deaths(304(B) IPC),2018,0
Chemmangad,11.2,75.8,Dowry Deaths(304(B) IPC),2019,0
Chemmangad,11.2,75.8,Dowry Deaths(304(B) IPC),2020,0
Chemmangad,11.2,75.8,Dowry Deaths(304(B) IPC),2021,0
Chemmangad,11.2,75.8,Dowry Deaths(304(B) IPC),2022,0
Chemmangad,11.2,75.8,Rape,2014,1
Chemmangad,11.2,75.8,Rape,2015,0
Chemmangad,11.2,75.8,Rape,2016,0
Chemmangad,11.2,75.8,Rape,2017,1
Chemmangad,11.2,75.8,Rape,2018,1
Chemmangad,11.2,75.8,Rape,2019,0
Chemmangad,11.2,75.8,Rape,2020,2
Chemmangad,11.2,75.8,Rape,2021,0
Chemmangad,11.2,75.8,Rape,2022,0
Chevayur,11.2333,75.8,Hurt,2014,32
Chevayur,11.2333,75.8,Hurt,2015,60
Chevayur,11.2333,75.8,Hurt,2016,56
Chevayur,11.2333,75.8,Hurt,2017,33
Chevayur,11.2333,75.8,Hurt,2018,43
Chevayur,11.2333,75.8,Hurt,2019,45
Chevayur,11.2333,75.8,Hurt,2020,25
Chevayur,11.2333,75.8,Hurt,2021,51
Chevayur,11.2333,75.8,Hurt,2022,129
Chevayur,11.2333,75.8,Cruelty by husband or relatives,2014,13
Chevayur,11.2333,75.8,Cruelty by husband or relatives,2015,17
Chevayur,11.2333,75.8,Cruelty by husband or relatives,2016,19
Chevayur,11.2333,75.8,Cruelty by husband or relatives,2017,23
Chevayur,11.2333,75.8,Cruelty by husband or relatives,2018,6
Chevayur,11.2333,75.8,Cruelty by husband or relatives,2019,18
Chevayur,11.2333,75.8,Cruelty by husband or relatives,2020,22
Chevayur,11.2333,75.8,Cruelty by husband or relatives,2021,53
Chevayur,11.2333,75.8,Cruelty by husband or relatives,2022,23
Chevayur,11.2333,75.8,Attempt to commit murder,2014,2
Chevayur,11.2333,75.8,Attempt to commit murder,2015,4
Chevayur,11.2333,75.8,Attempt to commit murder,2016,8
Chevayur,11.2333,75.8,Attempt to commit murder,2017,1
Chevayur,11.2333,75.8,Attempt to commit murder,2018,4
Chevayur,11.2333,75.8,Attempt to commit murder,2019,2
Chevayur,11.2333,75.8,Attempt to commit murder,2020,0
Chevayur,11.2333,75.8,Attempt to commit murder,2021,2
Chevayur,11.2333,75.8,Attempt to commit murder,2022,0
Chevayur,11.2333,75.8,Kidnapping & abduction - of women & girls,2014,0
Chevayur,11.2333,75.8,Kidnapping & abduction - of women & girls,2015,0
Chevayur,11.2333,75.8,Kidnapping & abduction - of women & girls,2016,0
Chevayur,11.2333,75.8,Kidnapping & abduction - of women & girls,2017,7
Chevayur,11.2333,75.8,Kidnapping & abduction - of women & girls,2018,4
Chevayur,11.2333,75.8,Kidnapping & abduction - of women & girls,2019,3
Chevayur,11.2333,75.8,Kidnapping & abduction - of women & girls,2020,0
Chevayur,11.2333,75.8,Kidnapping & abduction - of women & girls,2021,3
Chevayur,11.2333,75.8,Kidnapping & abduction - of women & girls,2022,0
Chevayur,11.2333,75.8,Sexual harassment,2014,0
Chevayur,11.2333,75.8,Sexual harassment,2015,0
Chevayur,11.2333,75.8,Sexual harassment,2016,0
Chevayur,11.2333,75.8,Sexual harassment,2017,6
Chevayur,11.2333,75.8,Sexual harassment,2018,7
Chevayur,11.2333,75.8,Sexual harassment,2019,6
Chevayur,11.2333,75.8,Sexual harassment,2020,3
Chevayur,11.2333,75.8,Sexual harassment,2021,10
Chevayur,11.2333,75.8,Sexual harassment,2022,1
Chevayur,11.2333,75.8,Murder,2014,0
Chevayur,11.2333,75.8,Murder,2015,2
Chevayur,11.2333,75.8,Murder,2016,1
Chevayur,11.2333,75.8,Murder,2017,1
Chevayur,11.2333,75.8,Murder,2018,0
Chevayur,11.2333,75.8,Murder,2019,1
Chevayur,11.2333,75.8,Murder,2020,1
Chevayur,11.2333,75.8,Murder,2021,0
Chevayur,11.2333,75.8,Murder,2022,2
Chevayur,11.2333,75.8,Kidnapping & abduction,2014,0
Chevayur,11.2333,75.8,Kidnapping & abduction,2015,1
Chevayur,11.2333,75.8,Kidnapping & abduction,2016,0
Chevayur,11.2333,75.8,Kidnapping & abduction,2017,7
Chevayur,11.2333,75.8,Kidnapping & abduction,2018,4
Chevayur,11.2333,75.8,Kidnapping & abduction,2019,3
Chevayur,11.2333,75.8,Kidnapping & abduction,2020,0
Chevayur,11.2333,75.8,Kidnapping & abduction,2021,0
Chevayur,11.2333,75.8,Kidnapping & abduction,2022,1
Chevayur,11.2333,75.8,Molestation,2014,10
Chevayur,11.2333,75.8,Molestation,2015,13
Chevayur,11.2333,75.8,Molestation,2016,10
Chevayur,11.2333,75.8,Molestation,2017,15
Chevayur,11.2333,75.8,Molestation,2018,37
Chevayur,11.2333,75.8,Molestation,2019,6
Chevayur,11.2333,75.8,Molestation,2020,13
Chevayur,11.2333,75.8,Molestation,2021,27
Chevayur,11.2333,75.8,Molestation,2022,11
Chevayur,11.2333,75.8,Rape,2014,3
Chevayur,11.2333,75.8,Rape,2015,7
Chevayur,11.2333,75.8,Rape,2016,5
Chevayur,11.2333,75.8,Rape,2017,8
Chevayur,11.2333,75.8,Rape,2018,9
Chevayur,11.2333,75.8,Rape,2019,14
Chevayur,11.2333,75.8,Rape,2020,7
Chevayur,11.2333,75.8,Rape,2021,10
Chevayur,11.2333,75.8,Rape,2022,3
Chevayur,11.2333,75.8,Dowry Deaths(304(B) IPC),2014,0
Chevayur,11.2333,75.8,Dowry Deaths(304(B) IPC),2015,0
Chevayur,11.2333,75.8,Dowry Deaths(304(B) IPC),2016,1
Chevayur,11.2333,75.8,Dowry Deaths(304(B) IPC),2017,0
Chevayur,11.2333,75.8,Dowry Deaths(304(B) IPC),2018,0
Chevayur,11.2333,75.8,Dowry Deaths(304(B) IPC),2019,0
Chevayur,11.2333,75.8,Dowry Deaths(304(B) IPC),2020,0
Chevayur,11.2333,75.8,Dowry Deaths(304(B) IPC),2021,0
Chevayur,11.2333,75.8,Dowry Deaths(304(B) IPC),2022,0
Nadakkave,11.25,75.7667,Sexual harassment,2014,0
Nadakkave,11.25,75.7667,Sexual harassment,2015,8
Nadakkave,11.25,75.7667,Sexual harassment,2016,0
Nadakkave,11.25,75.7667,Sexual harassment,2017,1
Nadakkave,11.25,75.7667,Sexual harassment,2018,3
Nadakkave,11.25,75.7667,Sexual harassment,2019,4
Nadakkave,11.25,75.7667,Sexual harassment,2020,2
Nadakkave,11.25,75.7667,Sexual harassment,2021,6
Nadakkave,11.25,75.7667,Sexual harassment,2022,1
Nadakkave,11.25,75.7667,Attempt to commit murder,2014,0
Nadakkave,11.25,75.7667,Attempt to commit murder,2015,1
Nadakkave,11.25,75.7667,Attempt to commit murder,2016,3
Nadakkave,11.25,75.7667,Attempt to commit murder,2017,1
Nadakkave,11.25,75.7667,Attempt to commit murder,2018,0
Nadakkave,11.25,75.7667,Attempt to commit murder,2019,0
Nadakkave,11.25,75.7667,Attempt to commit murder,2020,0
Nadakkave,11.25,75.7667,Attempt to commit murder,2021,0
Nadakkave,11.25,75.7667,Attempt to commit murder,2022,1
Nadakkave,11.25,75.7667,Kidnapping & abduction - of women & girls,2014,0
Nadakkave,11.25,75.7667,Kidnapping & abduction - of women & girls,2015,0
Nadakkave,11.25,75.7667,Kidnapping & abduction - of women & girls,2016,0
Nadakkave,11.25,75.7667,Kidnapping & abduction - of women & girls,2017,0
Nadakkave,11.25,75.7667,Kidnapping & abduction - of women & girls,2018,1
Nadakkave,11.25,75.7667,Kidnapping & abduction - of women & girls,2019,3
Nadakkave,11.25,75.7667,Kidnapping & abduction - of women & girls,2020,2
Nadakkave,11.25,75.7667,Kidnapping & abduction - of women & girls,2021,2
Nadakkave,11.25,75.7667,Kidnapping & abduction - of women & girls,2022,2
Nadakkave,11.25,75.7667,Molestation,2014,15
Nadakkave,11.25,75.7667,Molestation,2015,0
Nadakkave,11.25,75.7667,Molestation,2016,13
Nadakkave,11.25,75.7667,Molestation,2017,12
Nadakkave,11.25,75.7667,Molestation,2018,14
Nadakkave,11.25,75.7667,Molestation,2019,17
Nadakkave,11.25,75.7667,Molestation,2020,8
Nadakkave,11.25,75.7667,Molestation,2021,19
Nadakkave,11.25,75.7667,Molestation,2022,22
Nadakkave,11.25,75.7667,Murder,2014,0
Nadakkave,11.25,75.7667,Murder,2015,0
Nadakkave,11.25,75.7667,Murder,2016,0
Nadakkave,11.25,75.7667,Murder,2017,0
Nadakkave,11.25,75.7667,Murder,2018,0
Nadakkave,11.25,75.7667,Murder,2019,1
Nadakkave,11.25,75.7667,Murder,2020,0
Nadakkave,11.25,75.7667,Murder,2021,0
Nadakkave,11.25,75.7667,Murder,2022,0
Nadakkave,11.25,75.7667,Kidnapping & abduction,2014,1
Nadakkave,11.25,75.7667,Kidnapping & abduction,2015,0
Nadakkave,11.25,75.7667,Kidnapping & abduction,2016,1
Nadakkave,11.25,75.7667,Kidnapping & abduction,2017,0
Nadakkave,11.25,75.7667,Kidnapping & abduction,2018,2
Nadakkave,11.25,75.7667,Kidnapping & abduction,2019,3
Nadakkave,11.25,75.7667,Kidnapping & abduction,2020,5
Nadakkave,11.25,75.7667,Kidnapping & abduction,2021,0
Nadakkave,11.25,75.7667,Kidnapping & abduction,2022,0
Nadakkave,11.25,75.7667,Dowry Deaths(304(B) IPC),2014,0
Nadakkave,11.25,75.7667,Dowry Deaths(304(B) IPC),2015,0
Nadakkave,11.25,75.7667,Dowry Deaths(304(B) IPC),2016,0
Nadakkave,11.25,75.7667,Dowry Deaths(304(B) IPC),2017,0
Nadakkave,11.25,75.7667,Dowry Deaths(304(B) IPC),2018,0
Nadakkave,11.25,75.7667,Dowry Deaths(304(B) IPC),2019,0
Nadakkave,11.25,75.7667,Dowry Deaths(304(B) IPC),2020,0
Nadakkave,11.25,75.7667,Dowry Deaths(304(B) IPC),2021,0
Nadakkave,11.25,75.7667,Dowry Deaths(304(B) IPC),2022,0
Nadakkave,11.25,75.7667,Rape,2014,4
Nadakkave,11.25,75.7667,Rape,2015,4
Nadakkave,11.25,75.7667,Rape,2016,3
Nadakkave,11.25,75.7667,Rape,2017,4
Nadakkave,11.25,75.7667,Rape,2018,5
Nadakkave,11.25,75.7667,Rape,2019,2
Nadakkave,11.25,75.7667,Rape,2020,2
Nadakkave,11.25,75.7667,Rape,2021,8
Nadakkave,11.25,75.7667,Rape,2022,6
Nadakkave,11.25,75.7667,Hurt,2014,42
Nadakkave,11.25,75.7667,Hurt,2015,48
Nadakkave,11.25,75.7667,Hurt,2016,67
Nadakkave,11.25,75.7667,Hurt,2017,65
Nadakkave,11.25,75.7667,Hurt,2018,55
Nadakkave,11.25,75.7667,Hurt,2019,59
Nadakkave,11.25,75.7667,Hurt,2020,31
Nadakkave,11.25,75.7667,Hurt,2021,42
Nadakkave,11.25,75.7667,Hurt,2022,38
Nadakkave,11.25,75.7667,Cruelty by husband or relatives,2014,4
Nadakkave,11.25,75.7667,Cruelty by husband or relatives,2015,7
Nadakkave,11.25,75.7667,Cruelty by husband or relatives,2016,9
Nadakkave,11.25,75.7667,Cruelty by husband or relatives,2017,3
Nadakkave,11.25,75.7667,Cruelty by husband or relatives,2018,2
Nadakkave,11.25,75.7667,Cruelty by husband or relatives,2019,3
Nadakkave,11.25,75.7667,Cruelty by husband or relatives,2020,7
Nadakkave,11.25,75.7667,Cruelty by husband or relatives,2021,14
Nadakkave,11.25,75.7667,Cruelty by husband or relatives,2022,11
Elathur,11.1833,75.7667,Dowry Deaths(304(B) IPC),2014,0
Elathur,11.1833,75.7667,Dowry Deaths(304(B) IPC),2015,0
Elathur,11.1833,75.7667,Dowry Deaths(304(B) IPC),2016,0
Elathur,11.1833,75.7667,Dowry Deaths(304(B) IPC),2017,0
Elathur,11.1833,75.7667,Dowry Deaths(304(B) IPC),2018,0
Elathur,11.1833,75.7667,Dowry Deaths(304(B) IPC),2019,0
Elathur,11.1833,75.7667,Dowry Deaths(304(B) IPC),2020,0
Elathur,11.1833,75.7667,Dowry Deaths(304(B) IPC),2021,0
Elathur,11.1833,75.7667,Dowry Deaths(304(B) IPC),2022,0
Elathur,11.1833,75.7667,Rape,2014,6
Elathur,11.1833,75.7667,Rape,2015,0
Elathur,11.1833,75.7667,Rape,2016,0
Elathur,11.1833,75.7667,Rape,2017,1
Elathur,11.1833,75.7667,Rape,2018,0
Elathur,11.1833,75.7667,Rape,2019,5
Elathur,11.1833,75.7667,Rape,2020,6
Elathur,11.1833,75.7667,Rape,2021,10
Elathur,11.1833,75.7667,Rape,2022,5
Elathur,11.1833,75.7667,Hurt,2014,49
Elathur,11.1833,75.7667,Hurt,2015,35
Elathur,11.1833,75.7667,Hurt,2016,42
Elathur,11.1833,75.7667,Hurt,2017,28
Elathur,11.1833,75.7667,Hurt,2018,30
Elathur,11.1833,75.7667,Hurt,2019,34
Elathur,11.1833,75.7667,Hurt,2020,27
Elathur,11.1833,75.7667,Hurt,2021,40
Elathur,11.1833,75.7667,Hurt,2022,30
Elathur,11.1833,75.7667,Cruelty by husband or relatives,2014,9
Elathur,11.1833,75.7667,Cruelty by husband or relatives,2015,15
Elathur,11.1833,75.7667,Cruelty by husband or relatives,2016,17
Elathur,11.1833,75.7667,Cruelty by husband or relatives,2017,11
Elathur,11.1833,75.7667,Cruelty by husband or relatives,2018,14
Elathur,11.1833,75.7667,Cruelty by husband or relatives,2019,17
Elathur,11.1833,75.7667,Cruelty by husband or relatives,2020,16
Elathur,11.1833,75.7667,Cruelty by husband or relatives,2021,19
Elathur,11.1833,75.7667,Cruelty by husband or relatives,2022,17
Elathur,11.1833,75.7667,Sexual harassment,2014,0
Elathur,11.1833,75.7667,Sexual harassment,2015,0
Elathur,11.1833,75.7667,Sexual harassment,2016,0
Elathur,11.1833,75.7667,Sexual harassment,2017,3
Elathur,11.1833,75.7667,Sexual harassment,2018,0
Elathur,11.1833,75.7667,Sexual harassment,2019,5
Elathur,11.1833,75.7667,Sexual harassment,2020,0
Elathur,11.1833,75.7667,Sexual harassment,2021,3
Elathur,11.1833,75.7667,Sexual harassment,2022,0
Elathur,11.1833,75.7667,Attempt to commit murder,2014,0
Elathur,11.1833,75.7667,Attempt to commit murder,2015,2
Elathur,11.1833,75.7667,Attempt to commit murder,2016,0
Elathur,11.1833,75.7667,Attempt to commit murder,2017,3
Elathur,11.1833,75.7667,Attempt to commit murder,2018,0
Elathur,11.1833,75.7667,Attempt to commit murder,2019,3
Elathur,11.1833,75.7667,Attempt to commit murder,2020,0
Elathur,11.1833,75.7667,Attempt to commit murder,2021,0
Elathur,11.1833,75.7667,Attempt to commit murder,2022,0
Elathur,11.1833,75.7667,Kidnapping & abduction - of women & girls,2014,0
Elathur,11.1833,75.7667,Kidnapping & abduction - of women & girls,2015,0
Elathur,11.1833,75.7667,Kidnapping & abduction - of women & girls,2016,0
Elathur,11.1833,75.7667,Kidnapping & abduction - of women & girls,2017,0
Elathur,11.1833,75.7667,Kidnapping & abduction - of women & girls,2018,2
Elathur,11.1833,75.7667,Kidnapping & abduction - of women & girls,2019,1
Elathur,11.1833,75.7667,Kidnapping & abduction - of women & girls,2020,1
Elathur,11.1833,75.7667,Kidnapping & abduction - of women & girls,2021,0
Elathur,11.1833,75.7667,Kidnapping & abduction - of women & girls,2022,3
Elathur,11.1833,75.7667,Molestation,2014,6
Elathur,11.1833,75.7667,Molestation,2015,0
Elathur,11.1833,75.7667,Molestation,2016,8
Elathur,11.1833,75.7667,Molestation,2017,12
Elathur,11.1833,75.7667,Molestation,2018,6
Elathur,11.1833,75.7667,Molestation,2019,11
Elathur,11.1833,75.7667,Molestation,2020,11
Elathur,11.1833,75.7667,Molestation,2021,11
Elathur,11.1833,75.7667,Molestation,2022,14
Elathur,11.1833,75.7667,Murder,2014,0
Elathur,11.1833,75.7667,Murder,2015,1
Elathur,11.1833,75.7667,Murder,2016,0
Elathur,11.1833,75.7667,Murder,2017,0
Elathur,11.1833,75.7667,Murder,2018,0
Elathur,11.1833,75.7667,Murder,2019,0
Elathur,11.1833,75.7667,Murder,2020,1
Elathur,11.1833,75.7667,Murder,2021,0
Elathur,11.1833,75.7667,Murder,2022,0
Elathur,11.1833,75.7667,Kidnapping & abduction,2014,0
Elathur,11.1833,75.7667,Kidnapping & abduction,2015,0
Elathur,11.1833,75.7667,Kidnapping & abduction,2016,0
Elathur,11.1833,75.7667,Kidnapping & abduction,2017,0
Elathur,11.1833,75.7667,Kidnapping & abduction,2018,3
Elathur,11.1833,75.7667,Kidnapping & abduction,2019,1
Elathur,11.1833,75.7667,Kidnapping & abduction,2020,1
Elathur,11.1833,75.7667,Kidnapping & abduction,2021,0
Elathur,11.1833,75.7667,Kidnapping & abduction,2022,0
Nallalam,11.2,75.7333,Hurt,2014,44
Nallalam,11.2,75.7333,Hurt,2015,52
Nallalam,11.2,75.7333,Hurt,2016,49
Nallalam,11.2,75.7333,Hurt,2017,72
Nallalam,11.2,75.7333,Hurt,2018,49
Nallalam,11.2,75.7333,Hurt,2019,35
Nallalam,11.2,75.7333,Hurt,2020,23
